filename,band_id,x_center,width,energy,sn_ratio,sharpness,delta_chroma,symmetry,label
1467.bmp,0,18,12,45.5701,29.02,15.99,22.79,0.2458,0
1467.bmp,1,36,11,56.216,35.8,16.01,14.33,0.6287,0
1467.bmp,2,55,10,97.855,62.32,16.95,44.97,0.2322,0
1467.bmp,3,77,8,19.9347,12.69,5.93,9.56,0.2919,0
1468.bmp,0,12,12,72.8663,34.54,2.28,1.45,1,0
1468.bmp,1,32,11,113.731,53.9,10.51,53.42,0.2797,0
1468.bmp,2,50,11,21.6452,10.26,15.03,3.43,0.5081,0
1468.bmp,3,81,13,19.3776,9.18,11.4,2.79,0.4101,0
1469.bmp,0,14,10,67.262,28.42,15.22,27.78,0.3005,0
1469.bmp,1,31,10,62.9709,26.6,14.31,18.67,0.4044,0
1469.bmp,2,47,10,80.5428,34.03,30.37,31.6,0.3196,0
1469.bmp,3,62,9,69.2586,29.26,23.76,15.36,0.3077,0
1469.bmp,4,80,9,59.7549,25.24,19.06,12.6,0.2861,0
1470.bmp,0,16,9,62.2014,32.72,12.86,31.57,0.3058,0
1470.bmp,1,37,9,28.7971,15.15,6.37,14.83,0.2142,0
1470.bmp,2,58,9,54.3993,28.61,6.39,25.18,0.1549,0
1470.bmp,3,78,11,20.8195,10.95,8.35,6.08,0.6991,0
1471.bmp,0,14,10,85.6744,29.99,17.72,40.77,0.1252,0
1471.bmp,1,33,9,78.4591,27.47,34.23,19.52,0.1359,0
1471.bmp,2,53,12,69.0083,24.16,4.53,5.32,0.7626,0
1471.bmp,3,79,12,13.216,4.63,1.69,6.99,0.8486,0
1472.bmp,0,18,11,46.3985,16.11,15.46,13.82,0.5816,0
1472.bmp,1,35,9,67.0943,23.29,19.46,24.77,0.4299,0
1472.bmp,2,50,9,62.8857,21.83,19.85,24,0.3984,0
1472.bmp,3,78,11,33.9558,11.79,16.18,8.11,0.2697,0
1473.bmp,0,13,13,68.8136,35.22,3.64,3.08,0.3432,0
1473.bmp,1,33,10,42.1837,21.59,3.83,23.36,0.5274,0
1473.bmp,2,53,10,50.6746,25.94,5.23,26.81,0.1802,0
1473.bmp,3,79,6,15.963,8.17,9.02,4.02,0.4897,0
1474.bmp,0,15,10,58.6635,35.46,18.48,20.52,0.3832,0
1474.bmp,1,35,11,65.7328,39.73,24.94,1.87,0.2037,0
1474.bmp,2,54,10,99.1326,59.92,8.83,48.53,0.171,0
1474.bmp,3,73,9,35.3337,21.36,13.01,9,0.5998,0
1475.bmp,0,14,9,12.4697,8.07,5.66,2.97,0.7695,0
1475.bmp,1,37,12,66.4366,42.99,9.52,28,0.3066,0
1475.bmp,2,57,10,53.6496,34.71,16.04,12.99,0.1435,0
1475.bmp,3,79,9,37.6683,24.37,17.7,8.62,0.6309,0
1476.bmp,0,12,10,104.4528,75.26,20.3,50.4,0.2894,0
1476.bmp,1,33,10,107.4823,77.44,1.27,52.31,0.2142,0
1476.bmp,2,52,10,108.473,78.16,17.84,53.7,0.243,0
1476.bmp,3,72,11,27.3526,19.71,6.32,10.86,0.3011,0
1477.bmp,0,26,13,5.5719,4.25,1.89,1.62,0.4926,0
1477.bmp,1,52,9,38.1862,29.09,17.74,6.68,0.3031,0
1477.bmp,2,72,11,63.4368,48.33,14.23,29.94,0.1552,0
1477.bmp,3,90,9,58.1186,44.28,15.22,27.35,0.2444,0
1478.bmp,0,20,9,13.0915,4.3,1.16,7.59,0.6925,0
1478.bmp,1,38,13,56.8247,18.68,20.19,14.13,0.179,0
1478.bmp,2,61,14,13.4643,4.43,20.19,10.02,0.6018,0
1479.bmp,0,22,9,15.3051,11.48,6.07,6.4,0.7394,0
1479.bmp,1,38,11,68.2891,51.24,13.38,32.65,0.145,0
1479.bmp,2,57,11,37.9571,28.48,13.8,9.9,0.5877,0
1479.bmp,3,80,10,27.1603,20.38,10.29,1.21,0.3478,0
1480.bmp,0,16,8,18.9097,12.32,8.56,2.16,0.2737,0
1480.bmp,1,32,9,98.0018,63.84,10.52,48.69,0.3404,0
1480.bmp,2,46,9,76.7274,49.98,15.11,32.27,0.583,0
1480.bmp,3,83,10,16.5621,10.79,3.15,4.93,0.7162,0
1481.bmp,0,21,8,17.5526,8.65,7.49,4.94,0.7605,0
1481.bmp,1,39,11,56.2242,27.71,8.53,29.09,0.2109,0
1481.bmp,2,57,11,37.3284,18.4,15.03,15.82,0.4542,0
1481.bmp,3,80,9,39.0018,19.22,17.46,8.01,0.4029,0
1482.bmp,0,7,13,72.2589,42.42,1.14,41.06,0.1928,0
1482.bmp,1,28,13,35.8896,21.07,1.14,9.43,1,0
1482.bmp,2,52,11,96.3365,56.56,7.57,28.39,0.9751,0
1483.bmp,0,18,8,4.2462,1.94,5.79,2.05,0.2153,0
1483.bmp,1,30,8,3.2118,1.47,14.34,6.9,0,1
1483.bmp,2,41,9,61.5429,28.12,14.34,23.2,0.4083,0
1483.bmp,3,60,8,57.8549,26.43,21,11.83,0.4459,0
1483.bmp,4,82,10,33.8809,15.48,18.05,8.98,0.2931,0
1484.bmp,0,16,11,72.3365,49.34,6.87,26.63,0.5277,0
1484.bmp,1,34,9,52.8258,36.03,14.09,17.14,0.562,0
1484.bmp,2,58,11,72.4147,49.39,18.48,33.16,0.0626,0
1484.bmp,3,81,13,3.1573,2.15,1.19,1.95,0.1863,0
1485.bmp,0,17,12,35.5887,20.68,14.61,2.64,0.0958,0
1485.bmp,1,40,11,66.0825,38.41,8.82,32.21,0.1828,0
1485.bmp,2,59,10,20.9495,12.18,1.35,16.23,0.2869,0
1485.bmp,3,79,11,82.0315,47.68,12.21,43.61,0.2671,0
1486.bmp,0,15,10,6.2037,4.42,2.01,1.74,0.945,0
1486.bmp,1,45,12,44.6709,31.85,18.02,13.65,0.8615,0
1486.bmp,2,62,10,49.6626,35.41,18.43,11.84,0.2114,0
1486.bmp,3,80,9,48.295,34.43,13.86,17.39,0.5744,0
1487.bmp,0,12,9,14.1741,8.32,5.78,3.21,0.7758,0
1487.bmp,1,34,11,58.4369,34.28,10.83,26.29,0.2364,0
1487.bmp,2,54,10,65.3579,38.35,19.78,19.43,0.1248,0
1487.bmp,3,75,11,36.2107,21.24,14.66,9.21,0.5553,0
1488.bmp,0,18,9,30.9026,19.23,11.75,9.58,0.4612,0
1488.bmp,1,36,10,83.8069,52.16,14.46,38.27,0.0827,0
1488.bmp,2,53,9,56.7535,35.32,15.2,21.02,0.2681,0
1488.bmp,3,73,9,76.8158,47.8,1.76,0.32,0.1758,0
1489.bmp,0,15,9,30.0478,14.45,17.58,5.26,0.3603,0
1489.bmp,1,37,10,73.8593,35.53,8.05,32.43,0.2552,0
1489.bmp,2,57,9,72.7476,34.99,9.99,25.69,0.4688,0
1489.bmp,3,70,11,78.1986,37.61,9.99,2.8,0.253,0
1490.bmp,0,17,6,14.4316,8.78,8.37,4.28,0.5235,0
1490.bmp,1,34,9,61.1179,37.17,11.06,25.53,0.1755,0
1490.bmp,2,51,8,55.1478,33.54,12.68,23.13,0.1806,0
1490.bmp,3,71,8,60.7244,36.93,1.62,3,0.1332,0
022.bmp,0,7,14,4.5363,1.88,3.37,3.19,0.7741,1
060.bmp,1,27,8,4.6246,3.12,1.16,2.07,0.0953,1
077.bmp,0,7,7,10.4381,4.16,4.17,5.44,0.3051,1
119.bmp,1,31,7,2.2114,1.51,1.95,0.41,0.6716,1
143.bmp,0,25,8,10.438,6.83,4.7,0.65,0,1
156.bmp,0,21,10,5.998,3.7,1.23,3.38,0.3609,1
157.bmp,1,37,11,3.221,2.09,5.19,1.76,0.9901,1
176.bmp,3,68,12,15.1995,7.78,11.1,6.92,0.4815,1
198.bmp,3,63,16,10.9413,4.74,7.94,2.68,0.2453,1
231.bmp,3,63,9,18.4729,6.4,34.97,1.81,0.4115,1
233.bmp,3,68,13,11.3768,3.78,9.46,1.42,0.7441,1
250.bmp,3,69,8,23.4718,4.28,9.91,3.98,0.311,1
256.bmp,1,18,7,15.3304,6.37,23.33,9.09,0.2859,1
285.bmp,3,79,3,15.5937,19.65,29.69,9.39,0.1594,1
290.bmp,0,25,7,15.9033,4.74,4.68,2.3,0,1
296.bmp,1,45,12,8.0039,3.68,2.72,8.05,0.314,1
296.bmp,2,62,12,9.8992,4.55,1.49,9.64,0.0916,1
303.bmp,1,49,9,4.5192,5.19,2.99,3.02,0.4883,1
321.bmp,0,6,8,26.7413,12.45,12.22,20.63,0.3783,1
329.bmp,3,87,9,10.6959,3.94,2.8,0.78,0.9764,1
334.bmp,0,8,5,6.6604,4.21,16.01,4.33,0,1
334.bmp,5,95,6,8.8334,5.58,4.54,2.88,0,1
337.bmp,4,96,7,9.6198,4.04,2.87,1.99,0,1
348.bmp,0,4,7,3.409,1.51,2.41,2.07,1,1
361.bmp,1,32,10,3.7958,1.72,2.43,3.55,0.6079,1
377.bmp,0,6,7,19.6578,9.38,2.59,21.38,0.0844,1
420.bmp,2,65,10,4.444,2,1.24,0.7,0.6429,1
512.bmp,3,54,18,3.0216,1.94,1.76,1.7,0.5344,1
515.bmp,1,38,8,3.9677,2.8,1.09,3.07,0.1721,1
540.bmp,0,6,6,6.2101,4.12,1.17,2.42,0.5295,1
559.bmp,2,44,7,4.8154,1.61,19.82,4.58,0.8254,1
559.bmp,4,81,13,5.1375,1.72,3.58,2.89,0.7842,1
561.bmp,0,23,11,15.8457,9.37,7.39,9.62,1,1
585.bmp,0,5,8,14.1097,8.68,16.2,19.65,0.4791,1
670.bmp,3,65,9,7.5297,4.68,2.27,0.25,0,1
675.bmp,0,16,8,5.3849,3.58,1.1,0.35,1,1
675.bmp,2,49,14,21.3795,14.22,7.33,3.13,0.8171,1
764.bmp,3,75,7,8.1539,4.99,7.75,2.85,0.3712,1
767.bmp,0,6,8,22.3855,11.46,12.63,18.68,0.2801,1
779.bmp,3,90,11,5.9421,1.85,3.16,2.08,1,1
800.bmp,3,61,6,6.4415,2.68,1.92,1.91,1,1
815.bmp,3,58,9,4.7573,3.02,0.63,2.13,1,1
816.bmp,3,67,11,4.3933,2.22,1.63,1.65,0.946,1
828.bmp,2,48,6,7.3206,1.84,2.84,5.15,0.7585,1
828.bmp,4,72,8,7.1947,1.8,4.04,1.06,0.9041,1
829.bmp,0,6,9,18.4421,7.42,5.64,16.9,0.4183,1
920.bmp,1,26,7,6.0716,2.78,11.31,2.95,0.1793,1
929.bmp,0,6,9,5.1426,2.31,13.75,1.43,0,1
956.bmp,0,5,6,5.307,2.71,4.28,1.93,0.3878,1
1000.bmp,1,30,9,15.1209,7.39,1.41,8.63,0.1602,1
1085.bmp,0,13,7,18.3303,10.75,7.35,4.44,0.4711,1
1148.bmp,3,63,13,8.3266,5.12,7.49,9.93,0.0824,1
1243.bmp,1,29,14,24.3373,13.19,5.33,11.92,0.1333,1
1245.bmp,0,7,15,8.3185,5.69,4.68,1.13,0.2394,1
1254.bmp,3,61,7,4.4569,2.96,0.27,0.23,0,1
1278.bmp,3,71,9,6.4131,3.22,2.37,1.68,0.4743,1
1295.bmp,3,87,4,17.7455,12.74,12.6,6.9,0,1
1297.bmp,1,28,21,2.784,1.73,4,4.58,0.984,1
1297.bmp,5,90,7,5.7075,3.55,2.45,2.12,0,1
1299.bmp,1,25,7,5.9513,3.49,1.65,2.78,0.3663,1
1300.bmp,1,41,6,3.1555,2.17,1.25,1.07,0.4619,1
1308.bmp,3,87,7,5.6076,4.17,0.72,0.81,0,1
1309.bmp,2,76,13,5.227,3.48,0.74,3.02,0.1395,1
1324.bmp,3,74,17,11.2767,3.98,14.34,3.09,0.497,1
1329.bmp,0,4,7,6.8322,3.28,0.65,6.75,0.1585,1
1336.bmp,3,66,13,11.5022,4.32,6.74,11.57,0.1691,1
1338.bmp,1,21,7,8.7802,3.61,2.95,2.71,0.7075,1
1354.bmp,1,21,6,11.9113,5.3,13.92,4.86,0.4908,1
1378.bmp,0,25,10,2.5132,1.48,0.39,0.79,0.9915,1
1379.bmp,1,33,14,2.3826,1.6,1.13,0.88,0.2986,1
1386.bmp,3,52,10,3.2693,2.22,1.19,2.69,0.3909,1
1387.bmp,3,52,7,4.6668,3.18,3.61,2.13,0.6421,1
1388.bmp,0,6,7,2.7402,1.63,1.58,2.97,0.363,1
1389.bmp,3,62,7,4.2847,2.62,0.41,0.59,0.0649,1
1390.bmp,0,9,6,7.5836,5.22,1.67,1.82,0.7743,1
1395.bmp,1,27,7,40.9916,26.63,19.83,1.11,0.5867,1
1436.bmp,3,60,7,12.0516,5.11,13.21,5.54,0.5931,1
1450.bmp,0,7,11,8.6713,7.47,10.76,1.52,0.7375,1
1483.bmp,1,30,8,3.2118,1.47,14.34,6.9,0,1
022.bmp,0,7,14,4.5363,1.88,3.37,3.19,0.7741,1
060.bmp,1,27,8,4.6246,3.12,1.16,2.07,0.0953,1
077.bmp,0,7,7,10.4381,4.16,4.17,5.44,0.3051,1
119.bmp,1,31,7,2.2114,1.51,1.95,0.41,0.6716,1
143.bmp,0,25,8,10.438,6.83,4.7,0.65,0,1
156.bmp,0,21,10,5.998,3.7,1.23,3.38,0.3609,1
157.bmp,1,37,11,3.221,2.09,5.19,1.76,0.9901,1
176.bmp,3,68,12,15.1995,7.78,11.1,6.92,0.4815,1
198.bmp,3,63,16,10.9413,4.74,7.94,2.68,0.2453,1
231.bmp,3,63,9,18.4729,6.4,34.97,1.81,0.4115,1
233.bmp,3,68,13,11.3768,3.78,9.46,1.42,0.7441,1
250.bmp,3,69,8,23.4718,4.28,9.91,3.98,0.311,1
256.bmp,1,18,7,15.3304,6.37,23.33,9.09,0.2859,1
285.bmp,3,79,3,15.5937,19.65,29.69,9.39,0.1594,1
290.bmp,0,25,7,15.9033,4.74,4.68,2.3,0,1
296.bmp,1,45,12,8.0039,3.68,2.72,8.05,0.314,1
296.bmp,2,62,12,9.8992,4.55,1.49,9.64,0.0916,1
303.bmp,1,49,9,4.5192,5.19,2.99,3.02,0.4883,1
321.bmp,0,6,8,26.7413,12.45,12.22,20.63,0.3783,1
329.bmp,3,87,9,10.6959,3.94,2.8,0.78,0.9764,1
334.bmp,0,8,5,6.6604,4.21,16.01,4.33,0,1
334.bmp,5,95,6,8.8334,5.58,4.54,2.88,0,1
337.bmp,4,96,7,9.6198,4.04,2.87,1.99,0,1
348.bmp,0,4,7,3.409,1.51,2.41,2.07,1,1
361.bmp,1,32,10,3.7958,1.72,2.43,3.55,0.6079,1
377.bmp,0,6,7,19.6578,9.38,2.59,21.38,0.0844,1
420.bmp,2,65,10,4.444,2,1.24,0.7,0.6429,1
512.bmp,3,54,18,3.0216,1.94,1.76,1.7,0.5344,1
515.bmp,1,38,8,3.9677,2.8,1.09,3.07,0.1721,1
540.bmp,0,6,6,6.2101,4.12,1.17,2.42,0.5295,1
559.bmp,2,44,7,4.8154,1.61,19.82,4.58,0.8254,1
559.bmp,4,81,13,5.1375,1.72,3.58,2.89,0.7842,1
561.bmp,0,23,11,15.8457,9.37,7.39,9.62,1,1
585.bmp,0,5,8,14.1097,8.68,16.2,19.65,0.4791,1
670.bmp,3,65,9,7.5297,4.68,2.27,0.25,0,1
675.bmp,0,16,8,5.3849,3.58,1.1,0.35,1,1
675.bmp,2,49,14,21.3795,14.22,7.33,3.13,0.8171,1
764.bmp,3,75,7,8.1539,4.99,7.75,2.85,0.3712,1
767.bmp,0,6,8,22.3855,11.46,12.63,18.68,0.2801,1
779.bmp,3,90,11,5.9421,1.85,3.16,2.08,1,1
800.bmp,3,61,6,6.4415,2.68,1.92,1.91,1,1
815.bmp,3,58,9,4.7573,3.02,0.63,2.13,1,1
816.bmp,3,67,11,4.3933,2.22,1.63,1.65,0.946,1
828.bmp,2,48,6,7.3206,1.84,2.84,5.15,0.7585,1
828.bmp,4,72,8,7.1947,1.8,4.04,1.06,0.9041,1
829.bmp,0,6,9,18.4421,7.42,5.64,16.9,0.4183,1
920.bmp,1,26,7,6.0716,2.78,11.31,2.95,0.1793,1
929.bmp,0,6,9,5.1426,2.31,13.75,1.43,0,1
956.bmp,0,5,6,5.307,2.71,4.28,1.93,0.3878,1
1000.bmp,1,30,9,15.1209,7.39,1.41,8.63,0.1602,1
1085.bmp,0,13,7,18.3303,10.75,7.35,4.44,0.4711,1
1148.bmp,3,63,13,8.3266,5.12,7.49,9.93,0.0824,1
1243.bmp,1,29,14,24.3373,13.19,5.33,11.92,0.1333,1
1245.bmp,0,7,15,8.3185,5.69,4.68,1.13,0.2394,1
1254.bmp,3,61,7,4.4569,2.96,0.27,0.23,0,1
1278.bmp,3,71,9,6.4131,3.22,2.37,1.68,0.4743,1
1295.bmp,3,87,4,17.7455,12.74,12.6,6.9,0,1
1297.bmp,1,28,21,2.784,1.73,4,4.58,0.984,1
1297.bmp,5,90,7,5.7075,3.55,2.45,2.12,0,1
1299.bmp,1,25,7,5.9513,3.49,1.65,2.78,0.3663,1
1300.bmp,1,41,6,3.1555,2.17,1.25,1.07,0.4619,1
1308.bmp,3,87,7,5.6076,4.17,0.72,0.81,0,1
1309.bmp,2,76,13,5.227,3.48,0.74,3.02,0.1395,1
1324.bmp,3,74,17,11.2767,3.98,14.34,3.09,0.497,1
1329.bmp,0,4,7,6.8322,3.28,0.65,6.75,0.1585,1
1336.bmp,3,66,13,11.5022,4.32,6.74,11.57,0.1691,1
1338.bmp,1,21,7,8.7802,3.61,2.95,2.71,0.7075,1
1354.bmp,1,21,6,11.9113,5.3,13.92,4.86,0.4908,1
1378.bmp,0,25,10,2.5132,1.48,0.39,0.79,0.9915,1
1379.bmp,1,33,14,2.3826,1.6,1.13,0.88,0.2986,1
1386.bmp,3,52,10,3.2693,2.22,1.19,2.69,0.3909,1
1387.bmp,3,52,7,4.6668,3.18,3.61,2.13,0.6421,1
1388.bmp,0,6,7,2.7402,1.63,1.58,2.97,0.363,1
1389.bmp,3,62,7,4.2847,2.62,0.41,0.59,0.0649,1
1390.bmp,0,9,6,7.5836,5.22,1.67,1.82,0.7743,1
1395.bmp,1,27,7,40.9916,26.63,19.83,1.11,0.5867,1
1436.bmp,3,60,7,12.0516,5.11,13.21,5.54,0.5931,1
1450.bmp,0,7,11,8.6713,7.47,10.76,1.52,0.7375,1
1483.bmp,1,30,8,3.2118,1.47,14.34,6.9,0,1
022.bmp,0,7,14,4.5363,1.88,3.37,3.19,0.7741,1
060.bmp,1,27,8,4.6246,3.12,1.16,2.07,0.0953,1
077.bmp,0,7,7,10.4381,4.16,4.17,5.44,0.3051,1
119.bmp,1,31,7,2.2114,1.51,1.95,0.41,0.6716,1
143.bmp,0,25,8,10.438,6.83,4.7,0.65,0,1
156.bmp,0,21,10,5.998,3.7,1.23,3.38,0.3609,1
157.bmp,1,37,11,3.221,2.09,5.19,1.76,0.9901,1
176.bmp,3,68,12,15.1995,7.78,11.1,6.92,0.4815,1
198.bmp,3,63,16,10.9413,4.74,7.94,2.68,0.2453,1
231.bmp,3,63,9,18.4729,6.4,34.97,1.81,0.4115,1
233.bmp,3,68,13,11.3768,3.78,9.46,1.42,0.7441,1
250.bmp,3,69,8,23.4718,4.28,9.91,3.98,0.311,1
256.bmp,1,18,7,15.3304,6.37,23.33,9.09,0.2859,1
285.bmp,3,79,3,15.5937,19.65,29.69,9.39,0.1594,1
290.bmp,0,25,7,15.9033,4.74,4.68,2.3,0,1
296.bmp,1,45,12,8.0039,3.68,2.72,8.05,0.314,1
296.bmp,2,62,12,9.8992,4.55,1.49,9.64,0.0916,1
303.bmp,1,49,9,4.5192,5.19,2.99,3.02,0.4883,1
321.bmp,0,6,8,26.7413,12.45,12.22,20.63,0.3783,1
329.bmp,3,87,9,10.6959,3.94,2.8,0.78,0.9764,1
334.bmp,0,8,5,6.6604,4.21,16.01,4.33,0,1
334.bmp,5,95,6,8.8334,5.58,4.54,2.88,0,1
337.bmp,4,96,7,9.6198,4.04,2.87,1.99,0,1
348.bmp,0,4,7,3.409,1.51,2.41,2.07,1,1
361.bmp,1,32,10,3.7958,1.72,2.43,3.55,0.6079,1
377.bmp,0,6,7,19.6578,9.38,2.59,21.38,0.0844,1
420.bmp,2,65,10,4.444,2,1.24,0.7,0.6429,1
512.bmp,3,54,18,3.0216,1.94,1.76,1.7,0.5344,1
515.bmp,1,38,8,3.9677,2.8,1.09,3.07,0.1721,1
540.bmp,0,6,6,6.2101,4.12,1.17,2.42,0.5295,1
559.bmp,2,44,7,4.8154,1.61,19.82,4.58,0.8254,1
559.bmp,4,81,13,5.1375,1.72,3.58,2.89,0.7842,1
561.bmp,0,23,11,15.8457,9.37,7.39,9.62,1,1
585.bmp,0,5,8,14.1097,8.68,16.2,19.65,0.4791,1
670.bmp,3,65,9,7.5297,4.68,2.27,0.25,0,1
675.bmp,0,16,8,5.3849,3.58,1.1,0.35,1,1
675.bmp,2,49,14,21.3795,14.22,7.33,3.13,0.8171,1
764.bmp,3,75,7,8.1539,4.99,7.75,2.85,0.3712,1
767.bmp,0,6,8,22.3855,11.46,12.63,18.68,0.2801,1
779.bmp,3,90,11,5.9421,1.85,3.16,2.08,1,1
800.bmp,3,61,6,6.4415,2.68,1.92,1.91,1,1
815.bmp,3,58,9,4.7573,3.02,0.63,2.13,1,1
816.bmp,3,67,11,4.3933,2.22,1.63,1.65,0.946,1
828.bmp,2,48,6,7.3206,1.84,2.84,5.15,0.7585,1
828.bmp,4,72,8,7.1947,1.8,4.04,1.06,0.9041,1
829.bmp,0,6,9,18.4421,7.42,5.64,16.9,0.4183,1
920.bmp,1,26,7,6.0716,2.78,11.31,2.95,0.1793,1
929.bmp,0,6,9,5.1426,2.31,13.75,1.43,0,1
956.bmp,0,5,6,5.307,2.71,4.28,1.93,0.3878,1
1000.bmp,1,30,9,15.1209,7.39,1.41,8.63,0.1602,1
1085.bmp,0,13,7,18.3303,10.75,7.35,4.44,0.4711,1
1148.bmp,3,63,13,8.3266,5.12,7.49,9.93,0.0824,1
1243.bmp,1,29,14,24.3373,13.19,5.33,11.92,0.1333,1
1245.bmp,0,7,15,8.3185,5.69,4.68,1.13,0.2394,1
1254.bmp,3,61,7,4.4569,2.96,0.27,0.23,0,1
1278.bmp,3,71,9,6.4131,3.22,2.37,1.68,0.4743,1
1295.bmp,3,87,4,17.7455,12.74,12.6,6.9,0,1
1297.bmp,1,28,21,2.784,1.73,4,4.58,0.984,1
1297.bmp,5,90,7,5.7075,3.55,2.45,2.12,0,1
1299.bmp,1,25,7,5.9513,3.49,1.65,2.78,0.3663,1
1300.bmp,1,41,6,3.1555,2.17,1.25,1.07,0.4619,1
1308.bmp,3,87,7,5.6076,4.17,0.72,0.81,0,1
1309.bmp,2,76,13,5.227,3.48,0.74,3.02,0.1395,1
1324.bmp,3,74,17,11.2767,3.98,14.34,3.09,0.497,1
1329.bmp,0,4,7,6.8322,3.28,0.65,6.75,0.1585,1
1336.bmp,3,66,13,11.5022,4.32,6.74,11.57,0.1691,1
1338.bmp,1,21,7,8.7802,3.61,2.95,2.71,0.7075,1
1354.bmp,1,21,6,11.9113,5.3,13.92,4.86,0.4908,1
1378.bmp,0,25,10,2.5132,1.48,0.39,0.79,0.9915,1
1379.bmp,1,33,14,2.3826,1.6,1.13,0.88,0.2986,1
1386.bmp,3,52,10,3.2693,2.22,1.19,2.69,0.3909,1
1387.bmp,3,52,7,4.6668,3.18,3.61,2.13,0.6421,1
1388.bmp,0,6,7,2.7402,1.63,1.58,2.97,0.363,1
1389.bmp,3,62,7,4.2847,2.62,0.41,0.59,0.0649,1
1390.bmp,0,9,6,7.5836,5.22,1.67,1.82,0.7743,1
1395.bmp,1,27,7,40.9916,26.63,19.83,1.11,0.5867,1
1436.bmp,3,60,7,12.0516,5.11,13.21,5.54,0.5931,1
1450.bmp,0,7,11,8.6713,7.47,10.76,1.52,0.7375,1
1483.bmp,1,30,8,3.2118,1.47,14.34,6.9,0,1
060.bmp,1,27,8,4.6246,3.12,1.16,2.07,0.0953,1
077.bmp,0,7,7,10.4381,4.16,4.17,5.44,0.3051,1
119.bmp,1,31,7,2.2114,1.51,1.95,0.41,0.6716,1
143.bmp,0,25,8,10.438,6.83,4.7,0.65,0,1
156.bmp,0,21,10,5.998,3.7,1.23,3.38,0.3609,1
157.bmp,1,37,11,3.221,2.09,5.19,1.76,0.9901,1
176.bmp,3,68,12,15.1995,7.78,11.1,6.92,0.4815,1
198.bmp,3,63,16,10.9413,4.74,7.94,2.68,0.2453,1
231.bmp,3,63,9,18.4729,6.4,34.97,1.81,0.4115,1
233.bmp,3,68,13,11.3768,3.78,9.46,1.42,0.7441,1
250.bmp,3,69,8,23.4718,4.28,9.91,3.98,0.311,1
256.bmp,1,18,7,15.3304,6.37,23.33,9.09,0.2859,1
285.bmp,3,79,3,15.5937,19.65,29.69,9.39,0.1594,1
290.bmp,0,25,7,15.9033,4.74,4.68,2.3,0,1
296.bmp,1,45,12,8.0039,3.68,2.72,8.05,0.314,1
296.bmp,2,62,12,9.8992,4.55,1.49,9.64,0.0916,1
303.bmp,1,49,9,4.5192,5.19,2.99,3.02,0.4883,1
321.bmp,0,6,8,26.7413,12.45,12.22,20.63,0.3783,1
329.bmp,3,87,9,10.6959,3.94,2.8,0.78,0.9764,1
334.bmp,0,8,5,6.6604,4.21,16.01,4.33,0,1
334.bmp,5,95,6,8.8334,5.58,4.54,2.88,0,1
337.bmp,4,96,7,9.6198,4.04,2.87,1.99,0,1
348.bmp,0,4,7,3.409,1.51,2.41,2.07,1,1
361.bmp,1,32,10,3.7958,1.72,2.43,3.55,0.6079,1
377.bmp,0,6,7,19.6578,9.38,2.59,21.38,0.0844,1
420.bmp,2,65,10,4.444,2,1.24,0.7,0.6429,1
512.bmp,3,54,18,3.0216,1.94,1.76,1.7,0.5344,1
515.bmp,1,38,8,3.9677,2.8,1.09,3.07,0.1721,1
540.bmp,0,6,6,6.2101,4.12,1.17,2.42,0.5295,1
559.bmp,2,44,7,4.8154,1.61,19.82,4.58,0.8254,1
559.bmp,4,81,13,5.1375,1.72,3.58,2.89,0.7842,1
561.bmp,0,23,11,15.8457,9.37,7.39,9.62,1,1
585.bmp,0,5,8,14.1097,8.68,16.2,19.65,0.4791,1
670.bmp,3,65,9,7.5297,4.68,2.27,0.25,0,1
675.bmp,0,16,8,5.3849,3.58,1.1,0.35,1,1
675.bmp,2,49,14,21.3795,14.22,7.33,3.13,0.8171,1
764.bmp,3,75,7,8.1539,4.99,7.75,2.85,0.3712,1
767.bmp,0,6,8,22.3855,11.46,12.63,18.68,0.2801,1
779.bmp,3,90,11,5.9421,1.85,3.16,2.08,1,1
800.bmp,3,61,6,6.4415,2.68,1.92,1.91,1,1
815.bmp,3,58,9,4.7573,3.02,0.63,2.13,1,1
816.bmp,3,67,11,4.3933,2.22,1.63,1.65,0.946,1
828.bmp,2,48,6,7.3206,1.84,2.84,5.15,0.7585,1
828.bmp,4,72,8,7.1947,1.8,4.04,1.06,0.9041,1
829.bmp,0,6,9,18.4421,7.42,5.64,16.9,0.4183,1
920.bmp,1,26,7,6.0716,2.78,11.31,2.95,0.1793,1
929.bmp,0,6,9,5.1426,2.31,13.75,1.43,0,1
956.bmp,0,5,6,5.307,2.71,4.28,1.93,0.3878,1
1000.bmp,1,30,9,15.1209,7.39,1.41,8.63,0.1602,1
1085.bmp,0,13,7,18.3303,10.75,7.35,4.44,0.4711,1
1148.bmp,3,63,13,8.3266,5.12,7.49,9.93,0.0824,1
1243.bmp,1,29,14,24.3373,13.19,5.33,11.92,0.1333,1
1245.bmp,0,7,15,8.3185,5.69,4.68,1.13,0.2394,1
1254.bmp,3,61,7,4.4569,2.96,0.27,0.23,0,1
1278.bmp,3,71,9,6.4131,3.22,2.37,1.68,0.4743,1
1295.bmp,3,87,4,17.7455,12.74,12.6,6.9,0,1
1297.bmp,1,28,21,2.784,1.73,4,4.58,0.984,1
1297.bmp,5,90,7,5.7075,3.55,2.45,2.12,0,1
